pubchem_id,iupac_name,common_name,smile,molecular_weight,num_h_donors,num_h_acceptors,num_rotatablebonds,complexity,topological_polor_surfacearea,monoisotopic_mass,exact_mass,xlogp3,formal_charge,heavy_atom_count,defined_atom_stereocenter_count,undefined_atom_stereocenter_count,defined_bond_stereocenter_count,undefined_bond_stereocenter_count,isotope_atom_count,covalently_bonded_unit_count,cas_id,fema_number,fema_flavor_profile,odor,taste,functional_groups
61586,4-(ethoxymethyl)-2-methoxyphenol,4-(ethoxymethyl)-2-methoxyphenol,CCOCC1=CC(=C(C=C1)O)OC,182.219,1,3,4,138,38.7,182.094,182.094,0.9,0,13,0,0,0,0,0,1,13184-86-6,3815,Not Available,not available,not available,hydroxy compound@phenol or hydroxyhetarene@ether@dialkyl ether@alkyl aryl ether@aromatic compound
61590,"ethyl 2,4-dioxohexanoate","ethyl 2,4-dioxohexanoate",CCC(=O)CC(=O)C(=O)OCC,172.18,0,4,6,195,60.4,172.074,172.074,0.7,0,12,0,0,0,0,0,1,13246-52-1,3278,Savory,not available,not available,carbonyl compound@ketone@carboxylic acid derivative@carboxylic acid ester
61592,ethyl 3-methylsulfanylpropanoate,ethyl 3-(methylthio)propionate,CCOC(=O)CCSC,148.22,0,3,5,83.1,51.6,148.056,148.056,1.1,0,9,0,0,0,0,0,1,13327-56-5,Not Available,Not Available,not available,not available,thioether@carboxylic acid derivative@carboxylic acid ester
61633,"3,4-dimethylcyclopentane-1,2-dione","3,4-dimethyl-1,2-cyclopentanedione",CC1CC(=O)C(=O)C1C,126.155,0,2,0,160,34.1,126.068,126.068,0.6,0,9,0,2,0,0,0,1,13494-06-09,3268,Floral,not available,not available,carbonyl compound@ketone
61634,"3,5-dimethylcyclopentane-1,2-dione",13494-07-0,CC1CC(C(=O)C1=O)C,126.155,0,2,0,142,34.1,126.068,126.068,0.7,0,9,0,2,0,0,0,1,13494-07-0,3269,Savory,odor of burnt sugar,"pleasant, bitter taste",carbonyl compound@ketone
61641,methyl 3-methylsulfanylpropanoate,methyl 3-(methylthio)propionate,COC(=O)CCSC,134.193,0,3,4,72.8,51.6,134.04,134.04,0.7,0,8,0,0,0,0,0,1,13532-18-8,2720,"Cabbage, Garlic, Radish, Spice, Sulfur, Tropical Fruit",not available,not available,thioether@carboxylic acid derivative@carboxylic acid ester
61653,"2,4,5-trimethyl-1,3-thiazole","2,4,5-trimethylthiazole",CC1=C(SC(=N1)C)C,127.205,0,2,0,84.6,41.1,127.046,127.046,2.2,0,8,0,0,0,0,0,1,13623-11-5,3325,"Cocoa, Nut",not available,not available,aromatic compound@heterocyclic compound
61656,1-methylsulfanylbutan-2-one,1-(methylthio)-2-butanone,CCC(=O)CSC,118.194,0,2,3,61.1,42.4,118.045,118.045,1.1,0,7,0,0,0,0,0,1,13678-58-5,3207,Savory,not available,not available,carbonyl compound@ketone@thioether
61657,2-methyl-5-methylsulfanylfuran,2-methyl-5-(methylthio)furan,CC1=CC=C(O1)SC,128.189,0,2,1,74.9,38.4,128.03,128.03,2.7,0,8,0,0,0,0,0,1,13678-59-6,3366,Savory,not available,not available,thioether@aromatic compound@heterocyclic compound
61658,furan-2-ylmethyl 3-methylbutanoate,furfuryl isovalerate,CC(C)CC(=O)OCC1=CC=CO1,182.219,0,3,5,166,39.4,182.094,182.094,2,0,13,0,0,0,0,0,1,13678-60-9,3283,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@aromatic compound@heterocyclic compound
61659,2-(furan-2-ylmethylsulfanylmethyl)furan,difurfuryl sulfide,C1=COC(=C1)CSCC2=CC=CO2,194.248,0,3,4,136,51.6,194.04,194.04,2.1,0,13,0,0,0,0,0,1,13678-67-6,3238,Savory,not available,not available,thioether@aromatic compound@heterocyclic compound
61660,S-(furan-2-ylmethyl) ethanethioate,s-furfuryl thioacetate,CC(=O)SCC1=CC=CO1,156.199,0,3,3,125,55.5,156.025,156.025,1.3,0,10,0,0,0,0,0,1,13678-68-7,3162,Roast,not available,not available,thiocarboxylic acid derivative@thiocarboxylic acid ester@sulfenic acid derivative@aromatic compound@heterocyclic compound
61661,2-(methoxymethyl)furan,2-(methoxymethyl)furan,COCC1=CC=CO1,112.128,0,2,2,63.5,22.4,112.052,112.052,0.9,0,8,0,0,0,0,0,1,13679-46-4,3159,Savory,not available,not available,ether@dialkyl ether@aromatic compound@heterocyclic compound
61662,S-methyl furan-2-carbothioate,13679-61-3,CSC(=O)C1=CC=CO1,142.172,0,3,2,114,55.5,142.009,142.009,1.4,0,9,0,0,0,0,0,1,13679-61-3,3311,Savory,not available,not available,thiocarboxylic acid derivative@thiocarboxylic acid ester@sulfenic acid derivative@aromatic compound@heterocyclic compound
61663,5-methylthiophene-2-carbaldehyde,13679-70-4,CC1=CC=C(S1)C=O,126.173,0,2,1,92.5,45.3,126.014,126.014,1.8,0,8,0,0,0,0,0,1,13679-70-4,3209,Sulfur,not available,not available,carbonyl compound@aldehyde@aromatic compound@heterocyclic compound
61664,2-methylthiolan-3-one,13679-85-1,CC1C(=O)CCS1,116.178,0,2,0,90.1,42.4,116.03,116.03,0.8,0,7,0,1,0,0,0,1,13679-85-1,3512,"Cabbage, Must, Onion",not available,not available,carbonyl compound@ketone@thioether@heterocyclic compound
61665,2-ethenyl-2-methyl-5-prop-1-en-2-yloxolane,13679-86-2,CC(=C)C1CCC(O1)(C)C=C,152.237,0,1,2,183,9.2,152.12,152.12,2.7,0,11,0,2,0,0,0,1,13679-86-2,3759,Floral,not available,not available,ether@dialkyl ether@alkene@heterocyclic compound
61670,5-methylquinoxaline,5-methylquinoxaline,CC1=C2C(=CC=C1)N=CC=N2,144.177,0,2,0,136,25.8,144.069,144.069,2,0,11,0,0,0,0,0,1,13708-12-8,3203,Nuts,not available,not available,aromatic compound@heterocyclic compound
61700,2-methyl-5-propan-2-ylpyrazine,2-isopropyl-5-methylpyrazine,CC1=CN=C(C=N1)C(C)C,136.198,0,2,1,101,25.8,136.1,136.1,1.3,0,10,0,0,0,0,0,1,13925-05-08,3554,Not Available,not available,not available,aromatic compound@heterocyclic compound
61712,"4-ethyl-2,6-dimethoxyphenol",4-ethylsyringol,CCC1=CC(=C(C(=C1)OC)O)OC,182.219,1,3,3,135,38.7,182.094,182.094,2.5,0,13,0,0,0,0,0,1,14059-92-8,3671,Not Available,not available,not available,hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@aromatic compound
61715,3-(2-methylpropyl)pyridine,3-isobutylpyridine,CC(C)CC1=CN=CC=C1,135.21,0,1,2,88.7,12.9,135.105,135.105,2.5,0,10,0,0,0,0,0,1,14159-61-6,3371,Not Available,not available,not available,aromatic compound@heterocyclic compound
61738,1-(furan-2-yl)hexan-1-one,2-hexanoylfuran,CCCCCC(=O)C1=CC=CO1,166.22,0,2,5,143,30.2,166.099,166.099,2.4,0,12,0,0,0,0,0,1,14360-50-0,3418,Fruit,not available,not available,carbonyl compound@ketone@aromatic compound@heterocyclic compound
61743,dec-9-enoic acid,9-decenoic acid,C=CCCCCCCCC(=O)O,170.252,1,2,8,130,37.3,170.131,170.131,3.3,0,12,0,0,0,0,0,1,14436-32-9,3660,Dairy,not available,not available,carboxylic acid derivative@carboxylic acid@alkene
61746,2-(4-methylcyclohex-3-en-1-yl)propan-2-yl 2-aminobenzoate,alpha-terpinyl anthranilate,CC1=CCC(CC1)C(C)(C)OC(=O)C2=CC=CC=C2N,273.376,1,3,4,387,52.3,273.173,273.173,3.9,0,20,0,1,0,0,0,1,14481-52-8,3048,Floral,not available,not available,amine@primary amine@primary aromatic amine@carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound
61771,2-butan-2-ylcyclohexan-1-one,2-sec-butylcyclohexanone,CCC(C)C1CCCCC1=O,154.253,0,1,2,140,17.1,154.136,154.136,2.8,0,11,0,2,0,0,0,1,14765-30-1,3261,"Mint, Cool",not available,not available,carbonyl compound@ketone
61780,(4-prop-1-en-2-ylcyclohexen-1-yl)methyl acetate,perillyl acetate,CC(=C)C1CCC(=CC1)COC(=O)C,194.274,0,2,4,264,26.3,194.131,194.131,2.7,0,14,0,1,0,0,0,1,15111-96-3,3561,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
61808,"4-methyl-2-propan-2-yl-1,3-thiazole",2-isopropyl-4-methylthiazole,CC1=CSC(=N1)C(C)C,141.232,0,2,1,92.9,41.1,141.061,141.061,2.5,0,9,0,0,0,0,0,1,15679-13-7,3555,"Meat, Roast, Sulfur",not available,not available,aromatic compound@heterocyclic compound
61809,"2-ethoxy-1,3-thiazole",2-ethoxythiazole,CCOC1=NC=CS1,129.177,0,3,2,69.4,50.4,129.025,129.025,1.6,0,8,0,0,0,0,0,1,15679-19-3,3340,Savory,not available,not available,ether@alkyl aryl ether@aromatic compound@heterocyclic compound
61812,butyl 2-methylbutanoate,butyl 2-methylbutyrate,CCCCOC(=O)C(C)CC,158.241,0,2,6,110,26.3,158.131,158.131,2.8,0,11,0,1,0,0,0,1,15706-73-7,3393,Not Available,not available,not available,carboxylic acid derivative@carboxylic acid ester
61814,"2,4-dimethylbenzaldehyde","2,4-dimethylbenzaldehyde",CC1=CC(=C(C=C1)C=O)C,134.178,0,1,1,120,17.1,134.073,134.073,2.5,0,10,0,0,0,0,0,1,15764-16-6,3427,Fruit,not available,not available,carbonyl compound@aldehyde@aromatic compound
61829,"butane-1,2-dithiol","1,2-butanedithiol",CCC(CS)S,122.244,2,2,2,28.7,2,122.022,122.022,1.8,0,6,0,1,0,0,0,1,16128-68-0,3528,Savory,not available,not available,thiol (sulfanyl compound)@alkylthiol
61834,"2-heptyl-2,3-dihydropyran-6-one",delta-2-dodecenolactone,CCCCCCCC1CC=CC(=O)O1,196.29,0,2,6,197,26.3,196.146,196.146,4.2,0,14,0,1,0,0,0,1,16400-72-9,3802,Dairy,not available,not available,carboxylic acid derivative@carboxylic acid ester@lactone@alkene@heterocyclic compound
61835,7-hexyloxepan-2-one,7-hexyloxepan-2-one,CCCCCCC1CCCCC(=O)O1,198.306,0,2,5,166,26.3,198.162,198.162,3.4,0,14,0,1,0,0,0,1,142285-19-6@16429-21-3,3610,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@lactone@heterocyclic compound
61840,4-ethyloctanoic acid,4-ethyloctanoic acid,CCCCC(CC)CCC(=O)O,172.268,1,2,7,121,37.3,172.146,172.146,3.6,0,12,0,1,0,0,0,1,16493-80-4,3800,Savory,not available,not available,carboxylic acid derivative@carboxylic acid
61845,3-methylsulfanylbutanal,3-(methylthio)butyraldehyde,CC(CC=O)SC,118.194,0,2,3,54,42.4,118.045,118.045,0.7,0,7,0,1,0,0,0,1,16630-52-7,3374,Savory,not available,not available,carbonyl compound@aldehyde@thioether
61874,"octa-2,4-dienal",octadienal,CCCC=CC=CC=O,124.183,0,1,4,112,17.1,124.089,124.089,2.2,0,9,0,0,0,2,0,1,Not Available,Not Available,Not Available,not available,not available,carbonyl compound@aldehyde@alkene
61875,dec-4-enal,dec-4-enal,CCCCCC=CCCC=O,154.253,0,1,7,105,17.1,154.136,154.136,3.1,0,11,0,0,0,1,0,1,21662-09-9@30390-50-2,3264,Fruit,not available,not available,carbonyl compound@aldehyde@alkene
61914,propan-2-yl 3-methylbutanoate,isopropyl isovalerate,CC(C)CC(=O)OC(C)C,144.214,0,2,4,106,26.3,144.115,144.115,2.2,0,10,0,0,0,0,0,1,32665-23-9,2961,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester
61918,1-(3-ethylpyrazin-2-yl)ethanone,2-acetyl-3-ethylpyrazine,CCC1=NC=CN=C1C(=O)C,150.181,0,3,2,147,42.8,150.079,150.079,0.6,0,11,0,0,0,0,0,1,32974-92-8,3250,Savory,not available,not available,carbonyl compound@ketone@aromatic compound@heterocyclic compound
61922,4-methylsulfanylbutan-2-one,4-methylthio-2-butanone,CC(=O)CCSC,118.194,0,2,3,61.1,42.4,118.045,118.045,0.5,0,7,0,0,0,0,0,1,34047-39-7,3375,Fruit,not available,not available,carbonyl compound@ketone@thioether
61926,3-(methyltrisulfanyl)prop-1-ene,allyl methyl trisulfide,CSSSCC=C,152.288,0,3,4,44.2,75.9,151.979,151.979,2,0,7,0,0,0,0,0,1,34135-85-8,3253,Savory,not available,not available,disulfide@sulfenic acid derivative@alkene
61935,"7-methyl-4,4a,5,6-tetrahydro-3H-naphthalen-2-one",34545-88-5,CC1=CC2=CC(=O)CCC2CC1,162.232,0,1,0,271,17.1,162.104,162.104,1.5,0,12,0,1,0,0,0,1,34545-88-5,3715,Not Available,not available,not available,carbonyl compound@ketone@alkene
61936,4-sulfanylbutan-2-one,4-mercapto-2-butanone,CC(=O)CCS,104.167,1,2,2,51.5,18.1,104.03,104.03,0.2,0,6,0,0,0,0,0,1,34619-12-0,3357,Savory,not available,not available,carbonyl compound@ketone@thiol (sulfanyl compound)@alkylthiol
61942,6-methyl-3-propan-2-ylidene-7-oxabicyclo[4.1.0]heptan-2-one,piperitenone oxide,CC(=C1CCC2(C(C1=O)O2)C)C,166.22,0,2,0,274,29.6,166.099,166.099,1.8,0,12,0,2,0,0,0,1,35178-55-3@5945-46-0,4199,"Mint, Cool",not available,not available,carbonyl compound@ketone@ether@dialkyl ether@alkene@heterocyclic compound
61945,2-pyrazin-2-ylethanethiol,pyrazineethanethiol,C1=CN=C(C=N1)CCS,140.204,1,3,2,77.5,26.8,140.041,140.041,0.4,0,9,0,0,0,0,0,1,35250-53-4,3230,Savory,not available,not available,thiol (sulfanyl compound)@alkylthiol@aromatic compound@heterocyclic compound
61951,"2-methyl-5,7-dihydrothieno[3,4-d]pyrimidine","2-methyl-5,7-dihydrothieno[3,4-d]pyrimidine",CC1=NC=C2CSCC2=N1,152.215,0,3,0,129,51.1,152.041,152.041,0.7,0,10,0,0,0,0,0,1,36267-71-7,3338,Savory,not available,not available,thioether@aromatic compound@heterocyclic compound
61953,"2,6,6,10-tetramethyl-1-oxaspiro[4.5]dec-9-ene",theaspirane,CC1CCC2(O1)C(=CCCC2(C)C)C,194.318,0,1,0,264,9.2,194.167,194.167,3,0,14,0,2,0,0,0,1,36431-72-8,3774,Honey,not available,not available,ether@dialkyl ether@alkene@heterocyclic compound
61954,(2-methylphenyl) 2-methylpropanoate,o-tolyl isobutyrate,CC1=CC=CC=C1OC(=O)C(C)C,178.231,0,2,3,175,26.3,178.099,178.099,2.7,0,13,0,0,0,0,0,1,36438-54-7,3753,Not Available,not available,not available,carboxylic acid derivative@carboxylic acid ester@aromatic compound
61955,furan-2-ylmethyl pentanoate,furan-2-ylmethyl pentanoate,CCCCC(=O)OCC1=CC=CO1,182.219,0,3,6,156,39.4,182.094,182.094,2.1,0,13,0,0,0,0,0,1,36701-01-06,3397,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@aromatic compound@heterocyclic compound
61976,"5-methoxy-2-methyl-1,3-thiazole",5-methoxy-2-methylthiazole,CC1=NC=C(S1)OC,129.177,0,3,1,78.8,50.4,129.025,129.025,1.7,0,8,0,0,0,0,0,1,38205-64-0,3192,Green,not available,not available,ether@alkyl aryl ether@aromatic compound@heterocyclic compound
61979,"2',3a-dimethylspiro[6,6a-dihydro-5H-[1,3]dithiolo[4,5-b]furan-2,3'-oxolane]",38325-25-6,CC1C2(CCO1)SC3CCOC3(S2)C,232.356,0,4,0,261,69.1,232.059,232.059,2.1,0,14,0,4,0,0,0,1,38325-25-6,3270,Savory,not available,not available,thioacetal@ether@dialkyl ether@heterocyclic compound
61980,ethyl 2-(ethylamino)benzoate,ethyl 2-(ethylamino)benzoate,CCNC1=CC=CC=C1C(=O)OCC,193.246,1,3,5,182,38.3,193.11,193.11,3.7,0,14,0,0,0,0,0,1,38446-21-8,4115,Fruit,not available,not available,amine@secondary amine@secondary aliphatic/aromatic amine (alkylarylamine)@carboxylic acid derivative@carboxylic acid ester@aromatic compound
61982,5-methyl-2-(2-sulfanylpropan-2-yl)cyclohexan-1-one,p-mentha-8-thiol-3-one,CC1CCC(C(=O)C1)C(C)(C)S,186.313,1,2,1,186,18.1,186.108,186.108,2.3,0,12,0,2,0,0,0,1,33281-91-3@33284-96-7@38462-22-5,3177,Savory,not available,not available,carbonyl compound@ketone@thiol (sulfanyl compound)@alkylthiol
61984,hexyl furan-2-carboxylate,hexyl 2-furoate,CCCCCCOC(=O)C1=CC=CO1,196.246,0,3,7,168,39.4,196.11,196.11,3.5,0,14,0,0,0,0,0,1,39251-86-0,2571,Floral,not available,not available,carboxylic acid derivative@carboxylic acid ester@aromatic compound@heterocyclic compound
61985,furan-2-ylmethyl octanoate,furfuryl octanoate,CCCCCCCC(=O)OCC1=CC=CO1,224.3,0,3,9,192,39.4,224.141,224.141,3.7,0,16,0,0,0,0,0,1,39252-03-04,3396,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@aromatic compound@heterocyclic compound
61988,1-(1-ethylpyrrol-2-yl)ethanone,2-acetyl-1-ethylpyrrole,CCN1C=CC=C1C(=O)C,137.182,0,1,2,133,22,137.084,137.084,1,0,10,0,0,0,0,0,1,39741-41-8,3147,Nuts,not available,not available,carbonyl compound@ketone@aromatic compound@heterocyclic compound
61989,4-(3-oxobutylsulfanyl)butan-2-one,"2-butanone, 4,4'-thiobis-",CC(=O)CCSCCC(=O)C,174.258,0,3,6,127,59.4,174.071,174.071,0.2,0,11,0,0,0,0,0,1,40790-04-03,3335,Savory,not available,not available,carbonyl compound@ketone@thioether
61990,3-heptyl-5-methyloxolan-2-one,3-heptyldihydro-5-methyl-2(3h)-furanone,CCCCCCCC1CC(OC1=O)C,198.306,0,2,6,177,26.3,198.162,198.162,4.3,0,14,0,2,0,0,0,1,40923-64-6,3350,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@lactone@heterocyclic compound
61997,2-phenylethyl 3-methylbut-2-enoate,phenethyl senecioate,CC(=CC(=O)OCCC1=CC=CC=C1)C,204.269,0,2,5,221,26.3,204.115,204.115,3.7,0,15,0,0,0,0,0,1,42078-65-9,2869,Floral,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound
62000,4-methylsulfanylbutanal,4-(methylthio)butanal,CSCCCC=O,118.194,0,2,4,45.3,42.4,118.045,118.045,0.7,0,7,0,0,0,0,0,1,42919-64-2,3414,Savory,not available,not available,carbonyl compound@aldehyde@thioether
62003,4-methylnonanoic acid,4-methylnonanoic acid,CCCCCC(C)CCC(=O)O,172.268,1,2,7,121,37.3,172.146,172.146,3.6,0,12,0,1,0,0,0,1,45019-28-1,3574,Savory,not available,not available,carboxylic acid derivative@carboxylic acid
62007,ethyl 2-phenylfuran-3-carboxylate,2-phenyl-3-carbethoxyfuran,CCOC(=O)C1=C(OC=C1)C2=CC=CC=C2,216.236,0,3,4,233,39.4,216.079,216.079,2.9,0,16,0,0,0,0,0,1,50626-02-03,3468,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@aromatic compound@heterocyclic compound
62013,3-methylsulfanylhexyl acetate,3-(methylthio)hexyl acetate,CCCC(CCOC(=O)C)SC,190.301,0,3,7,126,51.6,190.103,190.103,2.4,0,12,0,1,0,0,0,1,51755-85-2,3789,"Durian, Fat, Fruit, Mango",not available,not available,thioether@carboxylic acid derivative@carboxylic acid ester
62017,(1-acetylcyclohexyl) acetate,1-acetylcyclohexyl acetate,CC(=O)C1(CCCCC1)OC(=O)C,184.235,0,3,3,214,43.4,184.11,184.11,1.5,0,13,0,0,0,0,0,1,52789-73-8,3701,Fruit,not available,not available,carbonyl compound@ketone@carboxylic acid derivative@carboxylic acid ester
62024,ethyl 2-methylpent-4-enoate,ethyl 2-methyl-4-pentenoate,CCOC(=O)C(C)CC=C,142.198,0,2,5,118,26.3,142.099,142.099,2.1,0,10,0,1,0,0,0,1,53399-81-8,3489,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
62069,"2-ethyl-4,5-dimethyl-1,3-oxazole","2-ethyl-4,5-dimethyloxazole",CCC1=NC(=C(O1)C)C,125.171,0,2,1,94.9,26,125.084,125.084,2,0,9,0,0,0,0,0,1,53833-30-0,3672,Green,not available,not available,aromatic compound@heterocyclic compound
62074,"(2S,3S,4S,5R,6R)-6-[(2S,3R,4S,5S,6S)-2-[[(3S,4aR,6aR,6bS,8aS,11S,12aR,14aR,14bS)-11-carboxy-4,4,6a,6b,8a,11,14b-heptamethyl-14-oxo-2,3,4a,5,6,7,8,9,10,12,12a,14a-dodecahydro-1H-picen-3-yl]oxy]-6-carboxy-4,5-dihydroxyoxan-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid;azane",ammonium glycyrrhizinate,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.N,839.973,9,17,7,1730,268,839.43,839.43,None,0,59,19,0,0,0,0,2,53956-04-0,2528,Not Available,not available,not available,"carbonyl compound@ketone@acetal@hydroxy compound@alcohol@secondary alcohol@1,2-diol@carboxylic acid derivative@carboxylic acid@alkene@heterocyclic compound"
62087,3-sulfanylbutan-2-ol,3-mercapto-2-butanol,CC(C(C)S)O,106.183,2,2,1,38.5,21.2,106.045,106.045,0.7,0,6,0,2,0,0,0,1,37887-04-0@54812-86-1,3502,Savory,not available,not available,hydroxy compound@alcohol@secondary alcohol@thiol (sulfanyl compound)@alkylthiol
62089,4-methyloctanoic acid,4-methyloctanoic acid,CCCCC(C)CCC(=O)O,158.241,1,2,6,110,37.3,158.131,158.131,3,0,11,0,1,0,0,0,1,54947-74-9,3575,Savory,not available,not available,carboxylic acid derivative@carboxylic acid
62090,3-(3-sulfanylbutan-2-ylsulfanyl)butan-2-ol,3-((2-mercapto-1-methylpropyl)thio)-2-butanol,CC(C(C)SC(C)C(C)S)O,194.351,2,3,4,108,46.5,194.08,194.08,2.2,0,11,0,4,0,0,0,1,54957-02-07,3509,Savory,not available,not available,hydroxy compound@alcohol@secondary alcohol@thioether@thiol (sulfanyl compound)@alkylthiol
62092,(4-methylphenyl) 3-methylbutanoate,p-tolyl isovalerate,CC1=CC=C(C=C1)OC(=O)CC(C)C,192.258,0,2,4,179,26.3,192.115,192.115,3.5,0,14,0,0,0,0,0,1,55066-56-3,3387,Floral,not available,not available,carboxylic acid derivative@carboxylic acid ester@aromatic compound
62095,"(1R,2R,5S)-2-methyl-5-prop-1-en-2-ylcyclopentane-1-carbaldehyde","cis,cis-photocitral a",CC1CCC(C1C=O)C(=C)C,152.237,0,1,2,172,17.1,152.12,152.12,2.9,0,11,3,0,0,0,0,1,55253-28-6,3645,"Mint, Cool",not available,not available,carbonyl compound@aldehyde@alkene
62098,"4-(1,3-benzodioxol-5-yl)butan-2-one",piperonyl acetone,CC(=O)CCC1=CC2=C(C=C1)OCO2,192.214,0,3,3,215,35.5,192.079,192.079,1.8,0,14,0,0,0,0,0,1,55418-52-5,2701,Fruit,not available,not available,carbonyl compound@ketone@acetal@aromatic compound@heterocyclic compound
62105,"2,5-dimethyl-1,4-dithiane-2,5-diol","2,5-dimethyl-1,4-dithiane-2,5-diol",CC1(CSC(CS1)(C)O)O,180.28,2,4,0,126,91.1,180.028,180.028,0.6,0,10,0,2,0,0,0,1,55704-78-4,3450,Savory,not available,not available,heterocyclic compound
62106,"S-(2,5-dimethylfuran-3-yl) furan-2-carbothioate","s-(2,5-dimethyl-3-furanyl) 2-furancarbothioate",CC1=CC(=C(O1)C)SC(=O)C2=CC=CO2,222.258,0,4,3,244,68.6,222.035,222.035,3.1,0,15,0,0,0,0,0,1,55764-31-3,Not Available,Not Available,not available,not available,thiocarboxylic acid derivative@thiocarboxylic acid ester@sulfenic acid derivative@aromatic compound@heterocyclic compound
62117,4-propan-2-ylcyclohex-3-ene-1-carboxylic acid,56424-87-4,CC(C)C1=CCC(CC1)C(=O)O,168.236,1,2,2,204,37.3,168.115,168.115,1.9,0,12,0,1,0,0,0,1,56424-87-4@71298-42-5,3731,Not Available,not available,not available,carboxylic acid derivative@carboxylic acid@alkene
62126,"4-(2,6,6-trimethylcyclohexa-1,3-dien-1-yl)butan-2-ol",dehydrodihydroionol,CC1=C(C(CC=C1)(C)C)CCC(C)O,194.318,1,1,3,258,20.2,194.167,194.167,2.9,0,14,0,1,0,0,0,1,57069-86-0,3446,Fruit,not available,not available,hydroxy compound@alcohol@secondary alcohol@alkene
62128,2-methyloxolane-3-thiol,2-methyl-3-tetrahydrofuranthiol,CC1C(CCO1)S,118.194,1,2,0,65.1,10.2,118.045,118.045,1,0,7,0,2,0,0,0,1,57124-87-5,3787,Savory,not available,not available,ether@dialkyl ether@thiol (sulfanyl compound)@alkylthiol@heterocyclic compound
62131,2-[(methyldisulfanyl)methyl]furan,furfuryl methyl disulfide,CSSCC1=CC=CO1,160.249,0,3,3,77.5,63.7,160.002,160.002,1.5,0,9,0,0,0,0,0,1,57500-00-2,3362,Not Available,not available,not available,disulfide@sulfenic acid derivative@aromatic compound@heterocyclic compound
62144,S-(furan-2-ylmethyl) methanethioate,2-furanmethanethiol formate,C1=COC(=C1)CSC=O,142.172,0,3,3,95.1,55.5,142.009,142.009,1.3,0,9,0,0,0,0,0,1,59020-90-5,3158,Savory,not available,not available,thiocarboxylic acid derivative@thiocarboxylic acid ester@sulfenic acid derivative@aromatic compound@heterocyclic compound
62145,pyrazin-2-ylmethanethiol,2-mercaptomethylpyrazine,C1=CN=C(C=N1)CS,126.177,1,3,1,67.4,26.8,126.025,126.025,0,0,8,0,0,0,0,0,1,59021-02-02,3299,Savory,not available,not available,thiol (sulfanyl compound)@alkylthiol@aromatic compound@heterocyclic compound
62148,3-(hydroxymethyl)octan-2-one,3-(hydroxymethyl)octan-2-one,CCCCCC(CO)C(=O)C,158.241,1,2,6,110,37.3,158.131,158.131,1.8,0,11,0,1,0,0,0,1,59191-78-5,3292,Savory,not available,not available,carbonyl compound@ketone@hydroxy compound@alcohol@primary alcohol
62151,"[(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexyl] 2-hydroxypropanoate",(-)-menthyl lactate,CC1CCC(C(C1)OC(=O)C(C)O)C(C)C,228.332,1,3,4,237,46.5,228.173,228.173,3.3,0,16,3,1,0,0,0,1,59259-38-0@61597-98-6,3748,"Mint, Cool",not available,not available,hydroxy compound@alcohol@secondary alcohol@carboxylic acid derivative@carboxylic acid ester
62166,"ethyl 2-methylpenta-3,4-dienoate","ethyl 2-methyl-3,4-pentadienoate",CCOC(=O)C(C)C=C=C,140.182,0,2,4,155,26.3,140.084,140.084,1.4,0,10,0,1,0,0,0,1,60523-21-9,3678,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester
