Structure,Name,source file,MW,AlogP,RB,PSA,Estate,MR,Polar,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,#NandO,RuleOfFive,RuleOfThree,#ringatoms,#in34,#in56,#noncon,#nonHatm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Num aromatic rings,,Num chiral centers,Num heavy atoms,,,,,,Num rings,,,,,Total charge
,Non-Bitter 1861,bitterpredict.maegz,114.1424,1.6757,3,51.771,24.667,32.1669,12.315,5,0,0,1,0,3,1,-1,341.779,207.521,115.007,19.25,0,510.311,1,2,0.0140645,0.0058517,0.9036012,12.526,3.983,6.006,4.228,1.374,-0.88,-0.793,-1.376,203.65,-0.556,112.661,-3.283,10.59,0.242,1,-0.655,3,76.317,0,0,2,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,8,,,,,,0,,,,,0
,Non-Bitter 1861,bitterpredict.maegz,114.1424,1.6757,3,37.3,24.667,32.1669,12.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,8,,,,,,0,,,,,0
,Non-Bitter 1862,bitterpredict.maegz,162.1852,1.8265,3,26.3,29.834,48.5977,21.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,12,,,,,,1,,,,,0
,Non-Bitter 1862,bitterpredict.maegz,162.1852,1.8265,3,44.831,29.834,48.5977,21.569,1,0,0,0,0,4,1,0,389.147,149.711,77.273,162.162,0,618.782,0,2.75,0.0321221,0,0.9024229,17.59,5.677,6.987,4.111,2.056,-1.754,-1.601,-3.884,1832.831,-0.31,952.257,-1.988,9.237,0.671,1,-0.491,3,100,0,0,2,0,0,6,0,6,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,12,,,,,,1,,,,,0
,Non-Bitter 1863,bitterpredict.maegz,138.1207,1.167,1,72.976,33.001,34.5105,16.893,1,0,0,1,0,2,0,-1,320.897,0,161.569,159.328,0,484.835,2,2.75,0.0304394,0.0121194,0.930098,13.486,5.527,8.966,7.871,0.579,-1.531,-1.369,-1.615,73.678,-0.802,37.542,-3.744,9.557,0.392,1,-0.8,3,63.755,0,0,3,0,0,6,0,6,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,10,,,,,,1,,,,,0
,Non-Bitter 1864,bitterpredict.maegz,164.2441,2.9153,5,22.392,25.167,51.4315,23.51,1,0,0,0,0,6,0,0,438.133,190.539,50.697,196.897,0,700.64,1,1.7,0.006632,0.0038801,0.8707411,19.913,6.57,8.129,4.273,2.79,-2.639,-2.18,-4.563,3274.468,-0.244,1783.02,-1.184,9.508,-0.374,2,-0.074,3,100,0,0,1,0,0,6,0,6,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,12,,,,,,1,,,,,0
,Non-Bitter 1865,bitterpredict.maegz,150.2176,2.6683,2,36.695,25.167,47.2721,18.052,2,0,0,0,0,2,0,0,390.416,251.17,74.329,64.918,0,632.596,0,2,0.0295151,0,0.9128258,18.498,5.212,6.783,3.135,1.924,-2.156,-1.436,-3.252,1954.518,-0.152,1020.774,-2.469,10.009,0.27,4,-0.165,3,100,0,0,1,0,0,6,0,6,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,11,,,,,,1,,,,,0
,Non-Bitter 1866,bitterpredict.maegz,127.2074,2.407,4,11.722,18.667,39.8474,15.481,3,0,0,0,0,5,0,1,373.076,198.676,14.328,64.577,95.495,556.769,0,2.5,0.0379813,0,0.8773058,13.534,4.306,5.428,2.546,2.22,-1.435,-0.615,-3.825,7244.796,0.372,10000,-1.076,9.104,0.979,1,-0.647,3,100,0,0,1,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,8,,,,,,0,,,,,0
,Non-Bitter 1867,bitterpredict.maegz,156.2221,2.5463,3,35.106,24.5,43.0531,17.238,4,0,0,0,0,2,1,1,412.609,374.426,38.183,0,0,657.214,0,2,0.0125758,0,0.8859952,18.864,4.524,6.337,2.501,2.345,-2.582,-1.434,-3.377,4303.391,0.119,2395.656,-2.031,10.973,-1.012,1,-0.094,3,100,0,0,2,0,0,6,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,11,,,,,,1,,,,,0
,Non-Bitter 1868,bitterpredict.maegz,122.1677,0.7609,1,24.566,18.834,36.0676,16.697,4,0,0,0,0,1,0,1,351.792,226.012,36.848,88.932,0,536.731,0,2.5,0.00119,0,0.9079252,15.533,4.037,5.497,3.663,1.504,-1.351,-0.867,-3.446,4430.686,0.205,2472.342,-1.789,10.051,0.368,4,-0.535,3,100,0,0,2,0,0,6,0,6,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,9,,,,,,1,,,,,0
,Non-Bitter 1869,bitterpredict.maegz,198.3449,5.0464,11,38.177,27.5,62.3552,24.715,3,0,0,0,0,11,0,-1,564.149,487.432,76.717,0,0,927.61,0,2,0.0139764,0,0.8153574,23.906,7.228,7.842,1.142,3.842,-4.07,-2.357,-4.52,1855.216,-0.869,964.834,-1.877,10.7,-0.659,1,0.309,3,100,0,0,1,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,14,,,,,,0,,,,,0
,Non-Bitter 1870,bitterpredict.maegz,192.2112,1.3756,5,64.796,37.501,51.9206,23.682,0,0,0,0,0,4,2,0,456.943,164.737,95.349,196.857,0,736.157,0,4,0.0241753,0,0.8628783,22.619,6.977,9.376,5.864,1.72,-2.131,-1.659,-4.69,1235.105,-0.531,621.543,-2.199,9.781,-0.083,2,-0.485,3,92.355,0,0,3,0,0,6,0,6,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,14,,,,,,1,,,,,0
,Non-Bitter 1871,bitterpredict.maegz,198.3019,3.7312,6,38.719,29.417,56.8159,22.743,3,0,0,0,0,6,1,0,495.49,434.674,60.816,0,0,822.729,0,3,0.0378738,0,0.8569747,22.919,6.207,8.567,2.957,2.781,-3.059,-1.998,-3.846,2625.307,-0.35,1404.217,-2.064,10.968,-1.054,1,-0.051,3,100,0,0,2,0,0,5,0,5,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,14,,,,,,1,,,,,0
,Non-Bitter 1872,bitterpredict.maegz,256.4241,6.055,14,35.528,35.667,77.3987,30.857,3,0,0,0,0,13,1,-1,691.046,640.356,50.691,0,0,1153.264,0,2,0.0070057,0,0.7696213,31.652,9.35,10.12,0.829,5.494,-6.149,-3.591,-5.26,3274.902,-0.79,1783.275,-1.206,11.047,-0.997,1,0.879,3,100,0,0,2,1,1,0,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,18,,,,,,0,,,,,0
,Non-Bitter 1873,bitterpredict.maegz,141.2339,1.9496,2,12.055,17.333,40.6772,18.219,4,0,0,0,0,2,0,2,359.946,207.244,11.632,98.746,42.324,564.011,0,1.5,0.0012491,0,0.9171745,16.077,4.62,5.234,2.387,2.215,-1.807,-1.676,-3.343,7684.086,0.455,7645.812,-1.194,9.819,0.691,2,-0.231,3,100,0,0,1,0,0,5,0,5,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,9,,,,,,1,,,,,0
,Non-Bitter 1874,bitterpredict.maegz,190.2814,3.3573,4,8.734,25.5,58.7921,26.406,4,0,0,0,0,4,0,0,476.193,279.449,0,196.744,0,772.942,0,1.7,0.004802,0,0.8553554,24.09,6.642,7.894,2.995,3.602,-4.37,-4.401,-4.811,9906.038,-0.026,5899.293,-0.442,9.491,-0.392,2,0.237,3,100,0,0,1,0,0,11,0,11,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,14,,,,,,2,,,,,0
,Non-Bitter 1875,bitterpredict.maegz,62.134,0.9621,0,38.8,6.722,19.1363,7.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,3,,,,,,0,,,,,0
,Non-Bitter 1876,bitterpredict.maegz,124.2034,2.6761,0,38.8,16.556,39.2071,18.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,8,,,,,,1,,,,,0
,Non-Bitter 1877,bitterpredict.maegz,186.2912,3.7628,8,34.583,28.5,54.1341,21.682,4,0,0,0,0,7,1,0,519.153,473.048,46.105,0,0,844.349,0,2,0.0106314,0,0.8321806,23.142,6.207,7.555,1.708,3.511,-3.868,-2.101,-4.247,3619.811,-0.302,1987.117,-1.697,11.034,-1.001,1,0.237,3,100,0,0,2,0,0,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,13,,,,,,0,,,,,0
,Non-Bitter 1878,bitterpredict.maegz,198.3019,3.893,9,37.914,30.667,59.9643,23.325,2,0,0,0,0,8,1,0,554.599,473.627,61.539,19.433,0,894.387,0,2,0.0080862,0,0.8094745,24.688,6.897,8.068,1.81,3.753,-4.377,-2.357,-4.708,2584.211,-0.545,1380.473,-1.817,9.794,-0.996,3,0.34,3,100,0,0,2,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,14,,,,,,0,,,,,0
,Non-Bitter 1878,bitterpredict.maegz,198.3019,3.893,9,37.657,30.667,59.9643,23.325,2,0,0,0,0,8,1,0,553.563,468.513,61.023,24.026,0,893.829,0,2,0.0076903,0,0.8106523,24.71,6.923,8.079,1.835,3.758,-4.358,-2.357,-4.71,2613.483,-0.538,1397.382,-1.791,9.81,-0.935,3,0.338,3,100,0,0,2,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,14,,,,,,0,,,,,0
,Non-Bitter 1879,bitterpredict.maegz,152.2334,2.3011,1,25.799,24.084,47.2966,18.244,2,0,0,0,0,1,0,1,387.847,315.286,40.856,31.705,0,633.795,0,2,0.0239777,0,0.9200338,18.871,4.821,6.666,2.895,2.21,-2.42,-1.479,-2.977,4059.376,0.181,2249.171,-2.065,9.588,-0.741,3,-0.12,3,100,0,0,1,0,0,6,0,6,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,11,,,,,,1,,,,,0
,Non-Bitter 1880,bitterpredict.maegz,156.2221,2.6195,6,37.052,26.167,46.0779,17.82,2,0,0,0,0,5,1,0,463.834,389.332,56.505,17.997,0,721.705,0,2,0.0145571,0,0.838897,19.69,5.136,6.558,2.209,2.66,-3.146,-1.463,-4.225,2884.447,-0.273,1554.616,-2.017,10.173,-0.605,3,-0.034,3,100,0,0,2,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,11,,,,,,0,,,,,0
,Non-Bitter 1880,bitterpredict.maegz,156.2221,2.6195,6,37.267,26.167,46.0779,17.82,2,0,0,0,0,5,1,0,459.473,382.824,55.327,21.322,0,715.796,0,2,0.0104516,0,0.8422316,19.485,5.108,6.438,2.213,2.633,-3.063,-1.463,-4.187,2959.622,-0.258,1598.456,-1.984,10.207,-0.571,3,-0.051,3,100,0,0,2,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,11,,,,,,0,,,,,0
,Non-Bitter 1881,bitterpredict.maegz,228.3709,4.5787,9,16.244,28.666,67.4338,26.964,5,0,0,0,0,9,1,0,576.874,576.874,0,0,0,967.315,0,3.4,0.0035229,0,0.8199663,26.779,7.103,9.169,2.471,3.332,-4.964,-4.964,-4.445,9906.038,-0.207,5899.293,-0.251,10.544,-2.654,0,0.134,3,100,0,0,2,0,0,5,0,5,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,16,,,,,,1,,,,,0
,Non-Bitter 1882,bitterpredict.maegz,130.2279,2.2593,2,17.707,19.916,40.0571,16.091,5,0,0,0,0,3,0,1,360.475,335.715,24.759,0,0,586.419,1,0.75,0.0058029,0.0020806,0.9399305,15.388,4.415,5.812,2.297,2.364,-1.357,-1.426,-2.504,5769.084,0.196,3288.64,-1.688,10.886,-2.838,1,-0.102,3,100,0,0,1,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,9,,,,,,0,,,,,0
,Non-Bitter 1883,bitterpredict.maegz,230.3437,2.1378,5,49.919,35.665,64.4507,25.766,1,0,0,0,0,7,0,-1,502.41,402.399,100.011,0,0,873.819,2,5.1,0.006459,0.0143558,0.8798087,24.322,7.572,12.906,8.017,1.857,-2.56,-1.926,-3.477,1115.571,-0.72,556.787,-2.691,10.454,-2.231,2,-0.254,3,92.363,0,0,3,0,0,6,0,6,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,4,16,,,,,,1,,,,,0
,Non-Bitter 1884,bitterpredict.maegz,238.3657,3.9337,5,33.867,34.333,68.2943,27.474,3,0,0,0,0,4,1,1,529.728,493.864,35.864,0,0,926.574,0,2,0.0095438,0,0.8676918,28.359,7.116,9.541,2.326,4.118,-4.557,-3.173,-3.673,4526.899,0.005,2530.423,-1.796,10.948,-1.021,1,0.603,3,100,0,0,2,0,0,7,0,7,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,3,17,,,,,,2,,,,,0
,Non-Bitter 1885,bitterpredict.maegz,140.2227,2.2593,5,29.041,22.667,44.9433,17.183,2,0,0,0,0,5,1,0,430.761,363.184,53.258,14.318,0,675.037,0,2,0.0234439,0,0.8639338,17.787,4.75,6.055,2.082,2.373,-2.519,-1.123,-3.802,3096.36,-0.214,1678.427,-1.971,10.038,-0.623,3,-0.17,3,100,0,0,1,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,10,,,,,,0,,,,,0
,Non-Bitter 1885,bitterpredict.maegz,140.2227,2.2593,5,27.002,22.667,44.9433,17.183,2,0,0,0,0,5,1,0,407.245,349.011,44.279,13.954,0,652.367,0,2,0.0232229,0,0.8932451,16.876,4.675,5.755,1.962,2.287,-2.073,-1.123,-3.326,3767.059,-0.108,2074.629,-1.806,9.941,-0.729,3,-0.235,3,100,0,0,1,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,10,,,,,,0,,,,,0
,Non-Bitter 1886,bitterpredict.maegz,154.2493,1.9066,1,20.872,21.666,45.5532,18.213,5,0,0,0,0,2,0,1,390.106,356.589,33.517,0,0,644.69,1,0.75,0.004146,0.0019226,0.9251585,18.362,4.933,6.886,2.648,2.689,-2.682,-1.705,-2.743,4764.92,0.182,2674.532,-1.945,10.652,-2.632,1,0.103,3,100,0,0,1,0,0,6,3,3,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,3,11,,,,,,2,,,,,0
,Non-Bitter 1887,bitterpredict.maegz,119.1191,-0.8722,2,76.669,31.056,23.5411,9.338,6,0,0,1,0,3,3,-1,279.204,48.438,154.193,0,76.573,401.154,1,3.5,0.0048351,0.0125356,0.9421444,7.974,3.847,5.714,5.717,0.205,-0.372,-0.509,-0.661,86.554,-0.588,117.379,-4.073,9.609,0.798,2,-1.083,2,62.817,0,0,3,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,7,,,,,,0,,,,,-1
,Non-Bitter 1888,bitterpredict.maegz,154.2493,2.4007,1,6.355,21.5,47.68,18.795,6,0,0,0,0,1,0,2,390.821,367.704,0,23.117,0,647.352,0,0.75,0.0024976,0,0.9260074,19.332,4.668,5.656,1.335,2.817,-3.534,-3.91,-2.84,9906.038,0.585,5899.293,-1.342,10.131,-1.083,1,0.254,3,100,0,0,1,0,0,6,0,6,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,11,,,,,,1,,,,,0
,Non-Bitter 1889,bitterpredict.maegz,179.2157,1.8476,3,33.774,31.501,52.0141,23.112,0,0,0,0,0,2,1,1,413.949,214.492,45.961,153.495,0,676.972,0,3,0.0162467,0,0.9007387,21.12,5.991,8.04,4.586,2.064,-2.176,-1.847,-3.87,3631.201,0.065,1993.875,-1.634,8.625,0.299,2,-0.304,3,100,0,0,3,0,0,6,0,6,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,13,,,,,,1,,,,,0
,Non-Bitter 1890,bitterpredict.maegz,142.1956,2.0128,5,35.296,25.5,40.352,15.985,3,0,0,0,0,4,1,0,417.114,318.053,49.998,49.062,0,647.797,0,2,0.0120323,0,0.8680332,17.671,4.707,5.94,2.484,2.259,-2.423,-1.165,-3.901,3324.817,-0.12,1812.672,-1.884,10.51,-0.61,2,-0.206,3,100,0,0,2,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,10,,,,,,0,,,,,0
,Non-Bitter 1891,bitterpredict.maegz,84.1164,1.0138,2,27.552,17.167,25.4694,9.843,8,0,0,0,0,2,1,1,293.548,200.814,46.623,46.111,0,426.475,0,2,0.0296952,0,0.933429,10.07,2.837,3.702,2.585,0.588,-0.698,0.068,-2.829,3579.075,0.086,1962.956,-2.024,10.644,0.206,1,-0.764,3,93.995,0,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,6,,,,,,0,,,,,0
